month,month_name,year,country,debt
7,Jul,2013,Germany,51.4
6,Jun,2013,Germany,51.2
5,May,2013,Germany,52.9
4,Apr,2013,Germany,53.1
3,Mar,2013,Germany,53.1
2,Feb,2013,Germany,50.6
1,Jan,2013,Germany,48.1
12,Dec,2012,Germany,59.5
11,Nov,2012,Germany,58.8
10,Oct,2012,Germany,59.6
9,Sep,2012,Germany,59.7
8,Aug,2012,Germany,60.6
7,Jul,2012,Germany,59.3
6,Jun,2012,Germany,53.8
5,May,2012,Germany,50
4,Apr,2012,Germany,49.3
3,Mar,2012,Germany,46.7
2,Feb,2012,Germany,44.1
1,Jan,2012,Germany,42.8
12,Dec,2011,Germany,44.7
11,Nov,2011,Germany,59.4
10,Oct,2011,Germany,53.7
9,Sep,2011,Germany,43.4
8,Aug,2011,Germany,60.9
7,Jul,2011,Germany,45.6
6,Jun,2011,Germany,40
5,May,2011,Germany,37.2
4,Apr,2011,Germany,24.8
3,Mar,2011,Germany,21.1
2,Feb,2011,Germany,30
1,Jan,2011,Germany,30
12,Dec,2009,Germany,30.5
11,Nov,2009,Germany,40.4
10,Oct,2009,Germany,29.1
9,Sep,2009,Germany,25
8,Aug,2009,Germany,28
7,Jul,2009,Germany,17.5
6,Jun,2009,Germany,26
5,May,2009,Germany,25.9
4,Apr,2009,Germany,30.6
3,Mar,2009,Germany,27.1
2,Feb,2009,Germany,16.8
1,Jan,2009,Germany,17.9
12,Dec,2008,Germany,23.1
11,Nov,2008,Germany,20.2
10,Oct,2008,Germany,11.5
9,Sep,2008,Germany,13.2
8,Aug,2008,Germany,2.4
7,Jul,2008,Germany,2.8
6,Jun,2008,Germany,43.3
5,May,2008,Germany,47.1
4,Apr,2008,Germany,45.3
3,Mar,2008,Germany,44.5
2,Feb,2008,Germany,34
1,Jan,2008,Germany,33.6
12,Dec,2007,Germany,18.7
11,Nov,2007,Germany,17.5
10,Oct,2007,Germany,17
9,Sep,2007,Germany,16.3
8,Aug,2007,Germany,16.8
7,Jul,2007,Germany,15.6
6,Jun,2007,Germany,12
5,May,2007,Germany,12
4,Apr,2007,Germany,8.5
3,Mar,2007,Germany,11.7
2,Feb,2007,Germany,12.5
1,Jan,2007,Germany,12.3
12,Dec,2006,Germany,16.9
11,Nov,2006,Germany,16.1
10,Oct,2006,Germany,15.7
9,Sep,2006,Germany,15.9
8,Aug,2006,Germany,16.1
7,Jul,2006,Germany,15.4
6,Jun,2006,Germany,15.8
5,May,2006,Germany,15.5
4,Apr,2006,Germany,15.6
3,Mar,2006,Germany,17.5
2,Feb,2006,Germany,17.9
1,Jan,2006,Germany,17
12,Dec,2005,Germany,16.3
11,Nov,2005,Germany,17.1
10,Oct,2005,Germany,16.7
9,Sep,2005,Germany,16.8
8,Aug,2005,Germany,16.8
7,Jul,2005,Germany,16.4
6,Jun,2005,Germany,19.4
5,May,2005,Germany,17.9
4,Apr,2005,Germany,16.8
3,Mar,2005,Germany,17
2,Feb,2005,Germany,16.4
1,Jan,2005,Germany,15.8
12,Dec,2004,Germany,16
11,Nov,2004,Germany,14.4
10,Oct,2004,Germany,14.8
9,Sep,2004,Germany,16.1
8,Aug,2004,Germany,13.4
7,Jul,2004,Germany,20.6
6,Jun,2004,Germany,14.3
5,May,2004,Germany,13.3
4,Apr,2004,Germany,15.1
3,Mar,2004,Germany,12.1
2,Feb,2004,Germany,12.3
1,Jan,2004,Germany,12.9
12,Dec,2003,Germany,13.2
11,Nov,2003,Germany,17.3
10,Oct,2003,Germany,15.7
9,Sep,2003,Germany,16.9
8,Aug,2003,Germany,17.1
7,Jul,2003,Germany,16.6
6,Jun,2003,Germany,16.2
5,May,2003,Germany,16.2
4,Apr,2003,Germany,16.6
3,Mar,2003,Germany,16.4
2,Feb,2003,Germany,16.9
1,Jan,2003,Germany,17.3
12,Dec,2002,Germany,13
11,Nov,2002,Germany,10.3
10,Oct,2002,Germany,8.6
9,Sep,2002,Germany,11.5
8,Aug,2002,Germany,10.6
7,Jul,2002,Germany,12.6
6,Jun,2002,Germany,0
5,May,2002,Germany,0
4,Apr,2002,Germany,0
3,Mar,2002,Germany,0.3
2,Feb,2002,Germany,3.8
1,Jan,2002,Germany,2.6
12,Dec,2001,Germany,188.8
11,Nov,2001,Germany,196.1
10,Oct,2001,Germany,191.8
9,Sep,2001,Germany,190.7
8,Aug,2001,Germany,190.1
7,Jul,2001,Germany,178.1
5,May,2001,Germany,172.5
4,Apr,2001,Germany,170.9
3,Mar,2001,Germany,175.3
2,Feb,2001,Germany,177.2
1,Jan,2001,Germany,178.7
12,Dec,2000,Germany,157.8
11,Nov,2000,Germany,156.5
10,Oct,2000,Germany,158.3
9,Sep,2000,Germany,158.3
8,Aug,2000,Germany,158.4
7,Jul,2000,Germany,154.8
6,Jun,2000,Germany,152.3
5,May,2000,Germany,151.3
4,Apr,2000,Germany,153.8
3,Mar,2000,Germany,161.3
12,Dec,2024,Bermuda,90.1
11,Nov,2024,Bermuda,91.6
10,Oct,2024,Bermuda,90.9
9,Sep,2024,Bermuda,92.3
8,Aug,2024,Bermuda,91.9
7,Jul,2024,Bermuda,91
6,Jun,2024,Bermuda,89
5,May,2024,Bermuda,87.6
4,Apr,2024,Bermuda,86.9
3,Mar,2024,Bermuda,90.3
2,Feb,2024,Bermuda,87.1
1,Jan,2024,Bermuda,86.8
12,Dec,2023,Bermuda,76.4
11,Nov,2023,Bermuda,75.6
10,Oct,2023,Bermuda,74.3
9,Sep,2023,Bermuda,73.5
8,Aug,2023,Bermuda,73.3
7,Jul,2023,Bermuda,74.2
6,Jun,2023,Bermuda,70.9
5,May,2023,Bermuda,72.5
4,Apr,2023,Bermuda,68.5
3,Mar,2023,Bermuda,65.2
2,Feb,2023,Bermuda,62.4
1,Jan,2023,Bermuda,58.3
12,Dec,2022,Bermuda,67.4
11,Nov,2022,Bermuda,71.9
10,Oct,2022,Bermuda,63.8
9,Sep,2022,Bermuda,66.2
8,Aug,2022,Bermuda,66.3
7,Jul,2022,Bermuda,66.4
6,Jun,2022,Bermuda,64.5
5,May,2022,Bermuda,64.4
4,Apr,2022,Bermuda,63.1
3,Mar,2022,Bermuda,64.7
2,Feb,2022,Bermuda,65.5
1,Jan,2022,Bermuda,60.6
12,Dec,2021,Bermuda,69.1
11,Nov,2021,Bermuda,68.3
10,Oct,2021,Bermuda,67.6
9,Sep,2021,Bermuda,67.1
8,Aug,2021,Bermuda,65.3
7,Jul,2021,Bermuda,68.7
6,Jun,2021,Bermuda,72.7
5,May,2021,Bermuda,63.7
4,Apr,2021,Bermuda,65
3,Mar,2021,Bermuda,65.8
2,Feb,2021,Bermuda,66.1
1,Jan,2021,Bermuda,69.8
12,Dec,2020,Bermuda,72.6
11,Nov,2020,Bermuda,74
10,Oct,2020,Bermuda,73.9
9,Sep,2020,Bermuda,76.1
8,Aug,2020,Bermuda,74.2
7,Jul,2020,Bermuda,71.1
6,Jun,2020,Bermuda,70.9
5,May,2020,Bermuda,63.9
4,Apr,2020,Bermuda,65.2
3,Mar,2020,Bermuda,64.2
2,Feb,2020,Bermuda,65.9
1,Jan,2020,Bermuda,64.8
12,Dec,2019,Bermuda,71.3
11,Nov,2019,Bermuda,68.2
10,Oct,2019,Bermuda,65.4
9,Sep,2019,Bermuda,69.6
8,Aug,2019,Bermuda,74.4
7,Jul,2019,Bermuda,68.5
6,Jun,2019,Bermuda,69
5,May,2019,Bermuda,69
4,Apr,2019,Bermuda,66.3
3,Mar,2019,Bermuda,68.1
2,Feb,2019,Bermuda,66.8
1,Jan,2019,Bermuda,66.3
12,Dec,2018,Bermuda,65.9
11,Nov,2018,Bermuda,64.3
10,Oct,2018,Bermuda,62.6
9,Sep,2018,Bermuda,64.5
8,Aug,2018,Bermuda,65.5
7,Jul,2018,Bermuda,64.4
6,Jun,2018,Bermuda,60.7
5,May,2018,Bermuda,64
4,Apr,2018,Bermuda,64.8
3,Mar,2018,Bermuda,66.5
2,Feb,2018,Bermuda,67.5
1,Jan,2018,Bermuda,67.7
12,Dec,2017,Bermuda,60.9
11,Nov,2017,Bermuda,68
10,Oct,2017,Bermuda,68.4
9,Sep,2017,Bermuda,70.8
8,Aug,2017,Bermuda,71.6
7,Jul,2017,Bermuda,67.2
6,Jun,2017,Bermuda,66.1
5,May,2017,Bermuda,66.5
4,Apr,2017,Bermuda,69.7
3,Mar,2017,Bermuda,69.3
2,Feb,2017,Bermuda,71.4
1,Jan,2017,Bermuda,72.9
12,Dec,2015,Bermuda,69.1
11,Nov,2015,Bermuda,69.7
10,Oct,2015,Bermuda,70.1
9,Sep,2015,Bermuda,69.8
8,Aug,2015,Bermuda,69.4
7,Jul,2015,Bermuda,66.5
6,Jun,2015,Bermuda,67.2
5,May,2015,Bermuda,64.8
4,Apr,2015,Bermuda,66.6
3,Mar,2015,Bermuda,71.6
2,Feb,2015,Bermuda,73.2
1,Jan,2015,Bermuda,73.6
12,Dec,2014,Bermuda,72.7
11,Nov,2014,Bermuda,73
10,Oct,2014,Bermuda,72.5
9,Sep,2014,Bermuda,75
8,Aug,2014,Bermuda,69.4
7,Jul,2014,Bermuda,65
6,Jun,2014,Bermuda,68
5,May,2014,Bermuda,62.8
4,Apr,2014,Bermuda,63
3,Mar,2014,Bermuda,63
2,Feb,2014,Bermuda,61.3
1,Jan,2014,Bermuda,63.9
12,Dec,2013,Bermuda,53.8
11,Nov,2013,Bermuda,51.6
10,Oct,2013,Bermuda,57.7
9,Sep,2013,Bermuda,54.5
8,Aug,2013,Bermuda,51.9
7,Jul,2013,Bermuda,49.8
6,Jun,2013,Bermuda,51.8
5,May,2013,Bermuda,60.2
4,Apr,2013,Bermuda,50.6
3,Mar,2013,Bermuda,56.4
2,Feb,2013,Bermuda,53.1
1,Jan,2013,Bermuda,52.2
12,Dec,2012,Bermuda,57.6
11,Nov,2012,Bermuda,55.6
10,Oct,2012,Bermuda,51.6
9,Sep,2012,Bermuda,42.6
8,Aug,2012,Bermuda,34.6
7,Jul,2012,Bermuda,30.3
6,Jun,2012,Bermuda,29.1
5,May,2012,Bermuda,27.1
4,Apr,2012,Bermuda,28.1
3,Mar,2012,Bermuda,30.4
2,Feb,2012,Bermuda,30.1
1,Jan,2012,Bermuda,27.4
12,Dec,2011,Bermuda,43.5
11,Nov,2011,Bermuda,38.4
10,Oct,2011,Bermuda,40.1
9,Sep,2011,Bermuda,41.2
8,Aug,2011,Bermuda,40.1
7,Jul,2011,Bermuda,40.3
6,Jun,2011,Bermuda,38.9
5,May,2011,Bermuda,41
4,Apr,2011,Bermuda,42.1
3,Mar,2011,Bermuda,39.8
2,Feb,2011,Bermuda,40.3
1,Jan,2011,Bermuda,40.6
12,Dec,2009,Bermuda,28.1
11,Nov,2009,Bermuda,29.4
10,Oct,2009,Bermuda,30.3
9,Sep,2009,Bermuda,28.1
8,Aug,2009,Bermuda,28.5
7,Jul,2009,Bermuda,27.1
6,Jun,2009,Bermuda,26.9
5,May,2009,Bermuda,28.3
4,Apr,2009,Bermuda,26.6
3,Mar,2009,Bermuda,29.7
2,Feb,2009,Bermuda,31.9
1,Jan,2009,Bermuda,30.8
12,Dec,2008,Bermuda,18.8
11,Nov,2008,Bermuda,13.8
10,Oct,2008,Bermuda,12.4
9,Sep,2008,Bermuda,8.7
8,Aug,2008,Bermuda,7.6
7,Jul,2008,Bermuda,8.1
6,Jun,2008,Bermuda,5.9
5,May,2008,Bermuda,5.3
4,Apr,2008,Bermuda,6.2
3,Mar,2008,Bermuda,6.5
2,Feb,2008,Bermuda,7.1
1,Jan,2008,Bermuda,7.6
12,Dec,2007,Bermuda,15.2
11,Nov,2007,Bermuda,14.2
10,Oct,2007,Bermuda,14.8
9,Sep,2007,Bermuda,15.1
8,Aug,2007,Bermuda,16.7
7,Jul,2007,Bermuda,15.7
6,Jun,2007,Bermuda,21.2
5,May,2007,Bermuda,20
4,Apr,2007,Bermuda,21.3
3,Mar,2007,Bermuda,21.4
2,Feb,2007,Bermuda,21.5
1,Jan,2007,Bermuda,20.1
12,Dec,2006,Bermuda,14.6
11,Nov,2006,Bermuda,13.9
10,Oct,2006,Bermuda,12
9,Sep,2006,Bermuda,11.2
8,Aug,2006,Bermuda,13.5
7,Jul,2006,Bermuda,14
6,Jun,2006,Bermuda,12.5
5,May,2006,Bermuda,12.2
4,Apr,2006,Bermuda,12.3
3,Mar,2006,Bermuda,11.2
2,Feb,2006,Bermuda,10
1,Jan,2006,Bermuda,10.3
12,Dec,2005,Bermuda,16.1
11,Nov,2005,Bermuda,16.2
10,Oct,2005,Bermuda,16.2
9,Sep,2005,Bermuda,14.8
8,Aug,2005,Bermuda,15.7
7,Jul,2005,Bermuda,15.6
6,Jun,2005,Bermuda,12.9
5,May,2005,Bermuda,13.3
4,Apr,2005,Bermuda,11.1
3,Mar,2005,Bermuda,12.1
2,Feb,2005,Bermuda,13
1,Jan,2005,Bermuda,13.3
12,Dec,2004,Bermuda,15.2
11,Nov,2004,Bermuda,15.5
10,Oct,2004,Bermuda,15.7
9,Sep,2004,Bermuda,16.4
8,Aug,2004,Bermuda,16.9
7,Jul,2004,Bermuda,16.9
6,Jun,2004,Bermuda,12.1
5,May,2004,Bermuda,12.1
4,Apr,2004,Bermuda,12.2
3,Mar,2004,Bermuda,13.1
2,Feb,2004,Bermuda,11.3
1,Jan,2004,Bermuda,10.7
12,Dec,2003,Bermuda,12.3
11,Nov,2003,Bermuda,14.1
10,Oct,2003,Bermuda,13.5
9,Sep,2003,Bermuda,14.1
8,Aug,2003,Bermuda,17.8
7,Jul,2003,Bermuda,19
6,Jun,2003,Bermuda,19.7
5,May,2003,Bermuda,18.2
4,Apr,2003,Bermuda,16.3
3,Mar,2003,Bermuda,12.4
2,Feb,2003,Bermuda,10.9
1,Jan,2003,Bermuda,8.9
12,Dec,2002,Bermuda,12.7
11,Nov,2002,Bermuda,13
10,Oct,2002,Bermuda,12.4
9,Sep,2002,Bermuda,12.1
8,Aug,2002,Bermuda,10.9
7,Jul,2002,Bermuda,11.2
6,Jun,2002,Bermuda,11
5,May,2002,Bermuda,10.8
4,Apr,2002,Bermuda,10.4
3,Mar,2002,Bermuda,10.8
2,Feb,2002,Bermuda,10.1
1,Jan,2002,Bermuda,10.9
12,Dec,2001,Bermuda,1040.1
11,Nov,2001,Bermuda,1036.3
10,Oct,2001,Bermuda,1016
9,Sep,2001,Bermuda,992.2
8,Aug,2001,Bermuda,994
7,Jul,2001,Bermuda,975.9
5,May,2001,Bermuda,986.2
4,Apr,2001,Bermuda,987.8
3,Mar,2001,Bermuda,1012.5
2,Feb,2001,Bermuda,1015.4
1,Jan,2001,Bermuda,1010.8
12,Dec,2000,Bermuda,1015.2
11,Nov,2000,Bermuda,1021
10,Oct,2000,Bermuda,1035.2
9,Sep,2000,Bermuda,1038.8
8,Aug,2000,Bermuda,1053.9
7,Jul,2000,Bermuda,1055.9
6,Jun,2000,Bermuda,1060.7
5,May,2000,Bermuda,1072.2
4,Apr,2000,Bermuda,1088.9
3,Mar,2000,Bermuda,1085
12,Dec,2024,Israel,82.1
11,Nov,2024,Israel,87.5
10,Oct,2024,Israel,89.4
9,Sep,2024,Israel,79
8,Aug,2024,Israel,73.5
7,Jul,2024,Israel,71.2
6,Jun,2024,Israel,69.7
5,May,2024,Israel,64.2
4,Apr,2024,Israel,59.8
3,Mar,2024,Israel,58.5
2,Feb,2024,Israel,57.3
1,Jan,2024,Israel,56.9
12,Dec,2023,Israel,73.6
11,Nov,2023,Israel,71
10,Oct,2023,Israel,66
9,Sep,2023,Israel,68.5
8,Aug,2023,Israel,73.2
7,Jul,2023,Israel,72.3
6,Jun,2023,Israel,74.8
5,May,2023,Israel,71.2
4,Apr,2023,Israel,74.4
3,Mar,2023,Israel,75
2,Feb,2023,Israel,72.6
1,Jan,2023,Israel,73.7
12,Dec,2022,Israel,58.7
11,Nov,2022,Israel,57.3
10,Oct,2022,Israel,56.4
9,Sep,2022,Israel,53.9
8,Aug,2022,Israel,53.3
7,Jul,2022,Israel,49.5
6,Jun,2022,Israel,48.8
5,May,2022,Israel,48
4,Apr,2022,Israel,47.3
3,Mar,2022,Israel,47.7
2,Feb,2022,Israel,47.1
1,Jan,2022,Israel,44.4
12,Dec,2021,Israel,69.1
11,Nov,2021,Israel,64.3
10,Oct,2021,Israel,65.8
9,Sep,2021,Israel,64
8,Aug,2021,Israel,63.9
7,Jul,2021,Israel,65.5
6,Jun,2021,Israel,62.6
5,May,2021,Israel,58.3
4,Apr,2021,Israel,61.4
3,Mar,2021,Israel,61
2,Feb,2021,Israel,58.2
1,Jan,2021,Israel,53.7
12,Dec,2020,Israel,69.7
11,Nov,2020,Israel,71.7
10,Oct,2020,Israel,69.7
9,Sep,2020,Israel,69.2
8,Aug,2020,Israel,68.5
7,Jul,2020,Israel,71.2
6,Jun,2020,Israel,69.4
5,May,2020,Israel,67.9
4,Apr,2020,Israel,66.2
3,Mar,2020,Israel,69.1
2,Feb,2020,Israel,70.9
1,Jan,2020,Israel,67.7
12,Dec,2019,Israel,65.1
11,Nov,2019,Israel,62.2
10,Oct,2019,Israel,61.7
9,Sep,2019,Israel,62.1
8,Aug,2019,Israel,63.9
7,Jul,2019,Israel,64.6
6,Jun,2019,Israel,47.8
5,May,2019,Israel,44.4
4,Apr,2019,Israel,45
3,Mar,2019,Israel,44.5
2,Feb,2019,Israel,42.8
1,Jan,2019,Israel,43
12,Dec,2018,Israel,56.7
11,Nov,2018,Israel,56.3
10,Oct,2018,Israel,57.7
9,Sep,2018,Israel,60
8,Aug,2018,Israel,59
7,Jul,2018,Israel,59.7
6,Jun,2018,Israel,59.6
5,May,2018,Israel,60
4,Apr,2018,Israel,59.7
3,Mar,2018,Israel,59.3
2,Feb,2018,Israel,57.5
1,Jan,2018,Israel,55.6
12,Dec,2017,Israel,57.7
11,Nov,2017,Israel,58.2
10,Oct,2017,Israel,57.7
9,Sep,2017,Israel,54.3
8,Aug,2017,Israel,55.9
7,Jul,2017,Israel,59.9
6,Jun,2017,Israel,58.8
5,May,2017,Israel,60.5
4,Apr,2017,Israel,60.6
3,Mar,2017,Israel,63
2,Feb,2017,Israel,61.7
1,Jan,2017,Israel,61.2
12,Dec,2015,Israel,64.6
11,Nov,2015,Israel,67.1
10,Oct,2015,Israel,61.9
9,Sep,2015,Israel,68.9
8,Aug,2015,Israel,72.9
7,Jul,2015,Israel,75.4
6,Jun,2015,Israel,75.8
5,May,2015,Israel,78.5
4,Apr,2015,Israel,77.8
3,Mar,2015,Israel,76.2
2,Feb,2015,Israel,79.5
1,Jan,2015,Israel,82.4
12,Dec,2014,Israel,69
11,Nov,2014,Israel,64.1
10,Oct,2014,Israel,62.5
9,Sep,2014,Israel,64.6
8,Aug,2014,Israel,64.9
7,Jul,2014,Israel,66.3
6,Jun,2014,Israel,66.2
5,May,2014,Israel,62.8
4,Apr,2014,Israel,60.7
3,Mar,2014,Israel,60.2
2,Feb,2014,Israel,59.4
1,Jan,2014,Israel,55.5
12,Dec,2013,Israel,52.2
11,Nov,2013,Israel,53.4
10,Oct,2013,Israel,51.5
9,Sep,2013,Israel,54.3
8,Aug,2013,Israel,58.4
7,Jul,2013,Israel,55
6,Jun,2013,Israel,59.1
5,May,2013,Israel,60.2
4,Apr,2013,Israel,60.4
3,Mar,2013,Israel,56.7
2,Feb,2013,Israel,55.9
1,Jan,2013,Israel,57.7
12,Dec,2012,Israel,53.6
11,Nov,2012,Israel,56.9
10,Oct,2012,Israel,58.6
9,Sep,2012,Israel,64.3
8,Aug,2012,Israel,58.7
7,Jul,2012,Israel,53
6,Jun,2012,Israel,53.1
5,May,2012,Israel,53.5
4,Apr,2012,Israel,52.2
3,Mar,2012,Israel,54.7
2,Feb,2012,Israel,54.3
1,Jan,2012,Israel,54.5
12,Dec,2011,Israel,32.7
11,Nov,2011,Israel,31.7
10,Oct,2011,Israel,32.2
9,Sep,2011,Israel,32.2
8,Aug,2011,Israel,30
7,Jul,2011,Israel,30
6,Jun,2011,Israel,22.7
5,May,2011,Israel,23.8
4,Apr,2011,Israel,24.1
3,Mar,2011,Israel,23.4
2,Feb,2011,Israel,22.7
1,Jan,2011,Israel,22.8
12,Dec,2009,Israel,22.9
11,Nov,2009,Israel,21.9
10,Oct,2009,Israel,21.9
9,Sep,2009,Israel,21.5
8,Aug,2009,Israel,21.3
7,Jul,2009,Israel,20.9
6,Jun,2009,Israel,5.6
5,May,2009,Israel,5
4,Apr,2009,Israel,3.9
3,Mar,2009,Israel,3.8
2,Feb,2009,Israel,4.4
1,Jan,2009,Israel,3.3
12,Dec,2008,Israel,17.2
11,Nov,2008,Israel,16.8
10,Oct,2008,Israel,16.7
9,Sep,2008,Israel,15.5
8,Aug,2008,Israel,14.5
7,Jul,2008,Israel,15.1
6,Jun,2008,Israel,12.3
5,May,2008,Israel,12.8
4,Apr,2008,Israel,12.7
3,Mar,2008,Israel,12.7
2,Feb,2008,Israel,12
1,Jan,2008,Israel,11.6
12,Dec,2007,Israel,14.9
11,Nov,2007,Israel,14.8
10,Oct,2007,Israel,14.9
9,Sep,2007,Israel,10.8
8,Aug,2007,Israel,12.1
7,Jul,2007,Israel,14.1
6,Jun,2007,Israel,12.8
5,May,2007,Israel,15.3
4,Apr,2007,Israel,20
3,Mar,2007,Israel,20.1
2,Feb,2007,Israel,19.5
1,Jan,2007,Israel,15.8
12,Dec,2006,Israel,13.9
11,Nov,2006,Israel,13.9
10,Oct,2006,Israel,14.1
9,Sep,2006,Israel,12.8
8,Aug,2006,Israel,13.4
7,Jul,2006,Israel,12.5
6,Jun,2006,Israel,11.4
5,May,2006,Israel,13.3
4,Apr,2006,Israel,12.3
3,Mar,2006,Israel,12.2
2,Feb,2006,Israel,12.4
1,Jan,2006,Israel,11.3
12,Dec,2005,Israel,15.7
11,Nov,2005,Israel,16.9
10,Oct,2005,Israel,19.1
9,Sep,2005,Israel,18.2
8,Aug,2005,Israel,18.7
7,Jul,2005,Israel,19.6
6,Jun,2005,Israel,13.3
5,May,2005,Israel,13.7
4,Apr,2005,Israel,15.5
3,Mar,2005,Israel,16.6
2,Feb,2005,Israel,14.9
1,Jan,2005,Israel,15.1
12,Dec,2004,Israel,15
11,Nov,2004,Israel,15.5
10,Oct,2004,Israel,16
9,Sep,2004,Israel,14.9
8,Aug,2004,Israel,16.3
7,Jul,2004,Israel,17.2
6,Jun,2004,Israel,16.1
5,May,2004,Israel,16.1
4,Apr,2004,Israel,16.2
3,Mar,2004,Israel,13.8
2,Feb,2004,Israel,13.5
1,Jan,2004,Israel,15.7
12,Dec,2003,Israel,12.2
11,Nov,2003,Israel,11.9
10,Oct,2003,Israel,11.4
9,Sep,2003,Israel,12.1
8,Aug,2003,Israel,12
7,Jul,2003,Israel,13.1
6,Jun,2003,Israel,12.4
5,May,2003,Israel,12.8
4,Apr,2003,Israel,14.2
3,Mar,2003,Israel,14.9
2,Feb,2003,Israel,12.9
1,Jan,2003,Israel,11.7
12,Dec,2002,Israel,12.5
11,Nov,2002,Israel,11.2
10,Oct,2002,Israel,10.5
9,Sep,2002,Israel,12.9
8,Aug,2002,Israel,11.2
7,Jul,2002,Israel,12.7
6,Jun,2002,Israel,16
5,May,2002,Israel,15.4
4,Apr,2002,Israel,16.4
3,Mar,2002,Israel,15.6
2,Feb,2002,Israel,14.6
1,Jan,2002,Israel,14.8
12,Dec,2024,Netherlands,78.5
11,Nov,2024,Netherlands,84.3
10,Oct,2024,Netherlands,79.6
9,Sep,2024,Netherlands,85.2
8,Aug,2024,Netherlands,78.2
7,Jul,2024,Netherlands,76.4
6,Jun,2024,Netherlands,71.9
5,May,2024,Netherlands,72
4,Apr,2024,Netherlands,71.7
3,Mar,2024,Netherlands,68.4
2,Feb,2024,Netherlands,69.7
1,Jan,2024,Netherlands,72
12,Dec,2023,Netherlands,64
11,Nov,2023,Netherlands,62.8
10,Oct,2023,Netherlands,64
9,Sep,2023,Netherlands,64.4
8,Aug,2023,Netherlands,68.3
7,Jul,2023,Netherlands,64.9
6,Jun,2023,Netherlands,65.6
5,May,2023,Netherlands,69
4,Apr,2023,Netherlands,70.2
3,Mar,2023,Netherlands,61.5
2,Feb,2023,Netherlands,65.2
1,Jan,2023,Netherlands,64.9
12,Dec,2022,Netherlands,58.5
11,Nov,2022,Netherlands,59.5
10,Oct,2022,Netherlands,53.9
9,Sep,2022,Netherlands,47.9
8,Aug,2022,Netherlands,48.2
7,Jul,2022,Netherlands,41.6
6,Jun,2022,Netherlands,40.1
5,May,2022,Netherlands,38.4
4,Apr,2022,Netherlands,41.9
3,Mar,2022,Netherlands,45.8
2,Feb,2022,Netherlands,46.5
1,Jan,2022,Netherlands,44.9
12,Dec,2021,Netherlands,61.7
11,Nov,2021,Netherlands,62.4
10,Oct,2021,Netherlands,59.2
9,Sep,2021,Netherlands,61
8,Aug,2021,Netherlands,57.3
7,Jul,2021,Netherlands,57.3
6,Jun,2021,Netherlands,56
5,May,2021,Netherlands,57
4,Apr,2021,Netherlands,59.8
3,Mar,2021,Netherlands,66.9
2,Feb,2021,Netherlands,80.6
1,Jan,2021,Netherlands,82.2
12,Dec,2020,Netherlands,50.5
11,Nov,2020,Netherlands,47.5
10,Oct,2020,Netherlands,46.1
9,Sep,2020,Netherlands,44.1
8,Aug,2020,Netherlands,43.8
7,Jul,2020,Netherlands,42.5
6,Jun,2020,Netherlands,39.7
5,May,2020,Netherlands,38
4,Apr,2020,Netherlands,34.4
3,Mar,2020,Netherlands,35.6
2,Feb,2020,Netherlands,38.8
1,Jan,2020,Netherlands,37.7
12,Dec,2019,Netherlands,50.4
11,Nov,2019,Netherlands,44.4
10,Oct,2019,Netherlands,45.6
9,Sep,2019,Netherlands,43.1
8,Aug,2019,Netherlands,43.6
7,Jul,2019,Netherlands,42.9
6,Jun,2019,Netherlands,42.6
5,May,2019,Netherlands,42
4,Apr,2019,Netherlands,41
3,Mar,2019,Netherlands,40.9
2,Feb,2019,Netherlands,37.7
1,Jan,2019,Netherlands,36.6
12,Dec,2018,Netherlands,46.8
11,Nov,2018,Netherlands,45.7
10,Oct,2018,Netherlands,41.5
9,Sep,2018,Netherlands,39.3
8,Aug,2018,Netherlands,40.7
7,Jul,2018,Netherlands,39.8
6,Jun,2018,Netherlands,41
5,May,2018,Netherlands,43.6
4,Apr,2018,Netherlands,43.8
3,Mar,2018,Netherlands,47
2,Feb,2018,Netherlands,36
1,Jan,2018,Netherlands,36.2
12,Dec,2017,Netherlands,52.6
11,Nov,2017,Netherlands,61.2
10,Oct,2017,Netherlands,61.5
9,Sep,2017,Netherlands,60.8
8,Aug,2017,Netherlands,57.7
7,Jul,2017,Netherlands,54.5
6,Jun,2017,Netherlands,58.9
5,May,2017,Netherlands,49.5
4,Apr,2017,Netherlands,56.4
3,Mar,2017,Netherlands,59
2,Feb,2017,Netherlands,58.3
1,Jan,2017,Netherlands,58.4
12,Dec,2015,Netherlands,59.8
11,Nov,2015,Netherlands,57.9
10,Oct,2015,Netherlands,56.4
9,Sep,2015,Netherlands,56.5
8,Aug,2015,Netherlands,55.9
7,Jul,2015,Netherlands,53.8
6,Jun,2015,Netherlands,53.7
5,May,2015,Netherlands,53.8
4,Apr,2015,Netherlands,53.3
3,Mar,2015,Netherlands,52
2,Feb,2015,Netherlands,50.9
1,Jan,2015,Netherlands,47.5
12,Dec,2014,Netherlands,68.3
11,Nov,2014,Netherlands,55.4
10,Oct,2014,Netherlands,57.3
9,Sep,2014,Netherlands,54.5
8,Aug,2014,Netherlands,56.9
7,Jul,2014,Netherlands,56.1
6,Jun,2014,Netherlands,57.5
5,May,2014,Netherlands,56.3
4,Apr,2014,Netherlands,55.3
3,Mar,2014,Netherlands,52.7
2,Feb,2014,Netherlands,56.7
1,Jan,2014,Netherlands,55.6
